front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
5.0,0.5,10.0,0.27,1.0,0.855752832855878,124.2
5.0,0.5,10.0,0.28,1.0,0.8612494284405896,124.1
5.0,0.5,10.0,0.29000000000000004,1.0,0.8668615246945407,124.5
5.0,0.5,10.0,0.30000000000000004,1.0,0.8709928202741114,124.4
5.0,0.5,10.0,0.31000000000000005,1.0,0.8750909154451685,124.7
5.0,0.5,10.0,0.32000000000000006,1.0,0.8792438603782611,124.9
5.0,0.5,10.0,0.33,1.0,0.8831198943504553,125.0
5.0,0.5,10.0,0.34,1.0,0.886726588049159,124.9
5.0,0.5,10.0,0.35000000000000003,1.0,0.889632182947653,125.0
5.0,0.5,10.0,0.36000000000000004,1.0,0.8936845834199412,125.0
5.0,0.5,10.0,0.37000000000000005,1.0,0.896942266961785,124.9
5.0,0.5,10.0,0.38000000000000006,1.0,0.9004377376422192,125.0
5.0,0.5,10.0,0.39000000000000007,1.0,0.9026705615418941,125.0
5.0,0.5,10.0,0.4000000000000001,1.0,0.905224130910575,125.0
5.0,0.5,10.0,0.4100000000000001,1.0,0.9068042245930817,125.0
5.0,0.5,10.0,0.42000000000000004,1.0,0.9098353882996584,125.0
5.0,0.5,10.0,0.43000000000000005,1.0,0.9117717546072972,125.0
5.0,0.5,10.0,0.44000000000000006,1.0,0.9140512256824938,125.0
5.0,0.5,10.0,0.45000000000000007,1.0,0.9156198758179155,125.0
5.0,0.5,10.0,0.4600000000000001,1.0,0.9178842717987964,125.0
5.0,0.5,10.0,0.4700000000000001,1.0,0.919292746975751,125.0
5.0,0.5,10.0,0.4800000000000001,1.0,0.9213047842234318,125.0
5.0,0.5,10.0,0.49000000000000005,1.0,0.9228379398353358,125.0
5.0,0.5,10.0,0.5000000000000001,1.0,0.9249963925864835,125.0
