front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
15.0,1.5,5.0,0.4100000000000001,0.0,0.0,2.7
15.0,1.5,5.0,0.42000000000000004,0.0,0.0,2.9
15.0,1.5,5.0,0.43000000000000005,0.1,0.040497818906261494,2.8
15.0,1.5,5.0,0.44000000000000006,0.2,0.19738985808277903,3.1
15.0,1.5,5.0,0.45000000000000007,0.0,0.0,2.7
15.0,1.5,5.0,0.4600000000000001,0.0,0.0,2.7
15.0,1.5,5.0,0.4700000000000001,0.2,0.197619640291159,3.1
15.0,1.5,5.0,0.4800000000000001,0.1,0.09890281794215544,3.1
15.0,1.5,5.0,0.49000000000000005,0.1,0.09918541823539945,3.0
15.0,1.5,5.0,0.5000000000000001,0.0,0.0,3.0
15.0,1.5,8.0,0.05,1.0,0.3370159480836423,20.0
15.0,1.5,8.0,0.060000000000000005,1.0,0.40394003976495163,22.2
15.0,1.5,8.0,0.07,1.0,0.46247651882303453,24.0
15.0,1.5,8.0,0.08000000000000002,1.0,0.5145948524370716,25.3
15.0,1.5,8.0,0.09000000000000001,1.0,0.5510991474061224,26.0
15.0,1.5,8.0,0.1,1.0,0.5797541767607056,26.0
15.0,1.5,8.0,0.11000000000000001,1.0,0.7258009477782588,26.5
15.0,1.5,8.0,0.12000000000000001,1.0,0.6478718958451194,27.8
15.0,1.5,8.0,0.13,1.0,0.8428989202351811,28.0
15.0,1.5,8.0,0.14,1.0,0.6162249199545596,28.0
15.0,1.5,8.0,0.15000000000000002,1.0,0.7386318067610342,28.0
15.0,1.5,8.0,0.16000000000000003,1.0,0.3833326161812564,28.0
15.0,1.5,8.0,0.17000000000000004,1.0,0.3643473550035169,28.0
15.0,1.5,8.0,0.18000000000000005,1.0,0.3620579635199005,28.0
15.0,1.5,8.0,0.19,1.0,0.3554629629880871,28.0
15.0,1.5,8.0,0.2,1.0,0.4379659345774858,28.0
15.0,1.5,8.0,0.21000000000000002,1.0,0.48679442528329353,28.0
15.0,1.5,8.0,0.22000000000000003,1.0,0.4778477040288898,28.2
15.0,1.5,8.0,0.23000000000000004,1.0,0.5210296390323527,28.2
15.0,1.5,8.0,0.24000000000000005,1.0,0.6098973884184342,28.3
15.0,1.5,8.0,0.25000000000000006,1.0,0.6858487116576975,29.3
15.0,1.5,8.0,0.26000000000000006,1.0,0.7918019708732171,29.6
15.0,1.5,8.0,0.27,1.0,0.7262776992443382,29.6
15.0,1.5,8.0,0.28,1.0,0.8547819899219723,30.0
15.0,1.5,8.0,0.29000000000000004,1.0,0.8350209166484595,30.0
15.0,1.5,8.0,0.30000000000000004,1.0,0.8107597760465255,30.0
15.0,1.5,8.0,0.31000000000000005,1.0,0.8327514040411821,30.0
15.0,1.5,8.0,0.32000000000000006,1.0,0.8315025672161482,30.0
15.0,1.5,8.0,0.33,1.0,0.8329483316685419,30.0
15.0,1.5,8.0,0.34,1.0,0.8447159360428786,30.0
15.0,1.5,8.0,0.35000000000000003,1.0,0.8670954376562638,30.0
15.0,1.5,8.0,0.36000000000000004,1.0,0.8737439607890011,30.0
15.0,1.5,8.0,0.37000000000000005,1.0,0.873911090930599,30.0
15.0,1.5,8.0,0.38000000000000006,1.0,0.8835250470664248,30.0
15.0,1.5,8.0,0.39000000000000007,1.0,0.8880643669205048,30.0
15.0,1.5,8.0,0.4000000000000001,1.0,0.8945752708812386,30.0
15.0,1.5,8.0,0.4100000000000001,1.0,0.9121126926538448,30.0
15.0,1.5,8.0,0.42000000000000004,1.0,0.9107551948021564,30.0
15.0,1.5,8.0,0.43000000000000005,1.0,0.9265669795713203,30.0
15.0,1.5,8.0,0.44000000000000006,1.0,0.9187901468786993,30.0
15.0,1.5,8.0,0.45000000000000007,1.0,0.9308948149563717,30.0
15.0,1.5,8.0,0.4600000000000001,1.0,0.9296825883784141,30.0
15.0,1.5,8.0,0.4700000000000001,1.0,0.9400087428648536,30.0
15.0,1.5,8.0,0.4800000000000001,1.0,0.9394083457416575,30.0
15.0,1.5,8.0,0.49000000000000005,1.0,0.9446791801626496,30.0
15.0,1.5,8.0,0.5000000000000001,1.0,0.939364796754494,30.0
15.0,1.5,10.0,0.05,1.0,0.42284847473100334,36.0
15.0,1.5,10.0,0.060000000000000005,1.0,0.4867556067809131,38.0
15.0,1.5,10.0,0.07,1.0,0.53841883883785,38.0
15.0,1.5,10.0,0.08000000000000002,1.0,0.5815493240252632,40.0
15.0,1.5,10.0,0.09000000000000001,1.0,0.616578876633286,40.0
15.0,1.5,10.0,0.1,1.0,0.524231538792397,40.0
15.0,1.5,10.0,0.11000000000000001,1.0,0.5168448065441542,40.0
15.0,1.5,10.0,0.12000000000000001,1.0,0.5427472808608337,41.0
15.0,1.5,10.0,0.13,1.0,0.5267468711719381,41.9
15.0,1.5,10.0,0.14,1.0,0.5469543585924962,42.0
15.0,1.5,10.0,0.15000000000000002,1.0,0.5682892361189155,42.0
15.0,1.5,10.0,0.16000000000000003,1.0,0.5738410693733978,42.0
15.0,1.5,10.0,0.17000000000000004,1.0,0.5913974260423658,42.0
15.0,1.5,10.0,0.18000000000000005,1.0,0.6079325268208741,42.0
15.0,1.5,10.0,0.19,1.0,0.6210806596119305,42.0
15.0,1.5,10.0,0.2,1.0,0.6316557231311497,42.0
15.0,1.5,10.0,0.21000000000000002,1.0,0.6560573576970542,42.0
15.0,1.5,10.0,0.22000000000000003,1.0,0.6794356014375753,42.0
15.0,1.5,10.0,0.23000000000000004,1.0,0.6883655119028316,42.0
15.0,1.5,10.0,0.24000000000000005,1.0,0.7168466977834754,42.0
15.0,1.5,10.0,0.25000000000000006,1.0,0.7392481256999549,42.0
15.0,1.5,10.0,0.26000000000000006,1.0,0.7518710696217328,42.0
15.0,1.5,10.0,0.27,1.0,0.7925720057226905,42.0
15.0,1.5,10.0,0.28,1.0,0.7977010620418268,42.0
15.0,1.5,10.0,0.29000000000000004,1.0,0.8081075733505575,42.0
15.0,1.5,10.0,0.30000000000000004,1.0,0.8174672297109777,42.0
15.0,1.5,10.0,0.31000000000000005,1.0,0.8248516058636056,42.0
15.0,1.5,10.0,0.32000000000000006,1.0,0.8303237205722714,42.0
15.0,1.5,10.0,0.33,1.0,0.8409184257756281,42.1
15.0,1.5,10.0,0.34,1.0,0.8499234140502212,42.1
15.0,1.5,10.0,0.35000000000000003,1.0,0.8515019730083248,42.2
15.0,1.5,10.0,0.36000000000000004,1.0,0.8570472380532074,42.1
15.0,1.5,10.0,0.37000000000000005,1.0,0.8680215793877105,42.3
15.0,1.5,10.0,0.38000000000000006,1.0,0.8806560773506931,42.6
15.0,1.5,10.0,0.39000000000000007,1.0,0.893530878461031,43.0
15.0,1.5,10.0,0.4000000000000001,1.0,0.8930548921593056,42.8
15.0,1.5,10.0,0.4100000000000001,1.0,0.8936084086652256,42.7
15.0,1.5,10.0,0.42000000000000004,1.0,0.9054484214647672,43.1
15.0,1.5,10.0,0.43000000000000005,1.0,0.9202915540092645,43.7
15.0,1.5,10.0,0.44000000000000006,1.0,0.9192187598565342,43.4
15.0,1.5,10.0,0.45000000000000007,1.0,0.9241418343387462,43.6
15.0,1.5,10.0,0.4600000000000001,1.0,0.9310353041652055,43.9
15.0,1.5,10.0,0.4700000000000001,1.0,0.9333495069318711,43.9
15.0,1.5,10.0,0.4800000000000001,1.0,0.9357538286075353,43.9
15.0,1.5,10.0,0.49000000000000005,1.0,0.9393135360248459,44.0
15.0,1.5,10.0,0.5000000000000001,1.0,0.9376583823821157,43.9
