front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
10.0,1.0,10.0,0.07,1.0,0.6215954798496581,54.0
10.0,1.0,10.0,0.08000000000000002,1.0,0.6575505562439006,54.1
10.0,1.0,10.0,0.09000000000000001,1.0,0.6445159753402113,56.0
10.0,1.0,10.0,0.1,1.0,0.6385561570781857,56.0
10.0,1.0,10.0,0.11000000000000001,1.0,0.6530549725550829,56.0
10.0,1.0,10.0,0.12000000000000001,1.0,0.656366141924645,57.0
10.0,1.0,10.0,0.13,1.0,0.6766821967200729,58.0
10.0,1.0,10.0,0.14,1.0,0.6860562158925827,58.0
10.0,1.0,10.0,0.15000000000000002,1.0,0.6929722940667845,58.0
10.0,1.0,10.0,0.16000000000000003,1.0,0.7089074785734238,58.0
10.0,1.0,10.0,0.17000000000000004,1.0,0.7209237082620111,58.0
10.0,1.0,10.0,0.18000000000000005,1.0,0.7402024574735536,58.0
10.0,1.0,10.0,0.19,1.0,0.7564636015424121,58.0
10.0,1.0,10.0,0.2,1.0,0.7655142338853703,58.1
10.0,1.0,10.0,0.21000000000000002,1.0,0.7858723079830633,58.2
10.0,1.0,10.0,0.22000000000000003,1.0,0.7977121596111004,58.5
10.0,1.0,10.0,0.23000000000000004,1.0,0.8112076614864406,59.0
10.0,1.0,10.0,0.24000000000000005,1.0,0.8213562092923578,59.4
10.0,1.0,10.0,0.25000000000000006,1.0,0.8286062364533189,59.5
10.0,1.0,10.0,0.26000000000000006,1.0,0.8385343229877902,59.8
10.0,1.0,10.0,0.27,1.0,0.845327615314982,60.0
10.0,1.0,10.0,0.28,1.0,0.852303991779741,60.0
10.0,1.0,10.0,0.29000000000000004,1.0,0.8561421817398311,60.0
10.0,1.0,10.0,0.30000000000000004,1.0,0.8618272805110607,60.0
10.0,1.0,10.0,0.31000000000000005,1.0,0.8668835297558625,60.0
10.0,1.0,10.0,0.32000000000000006,1.0,0.8707517296222301,60.0
10.0,1.0,10.0,0.33,1.0,0.8759073970407,60.0
10.0,1.0,10.0,0.34,1.0,0.8789652834972379,60.0
10.0,1.0,10.0,0.35000000000000003,1.0,0.8839170529245894,60.0
10.0,1.0,10.0,0.36000000000000004,1.0,0.8855221317517952,60.0
10.0,1.0,10.0,0.37000000000000005,1.0,0.8890405180441551,60.0
10.0,1.0,10.0,0.38000000000000006,1.0,0.891664045291812,60.0
10.0,1.0,10.0,0.39000000000000007,1.0,0.895926038753645,60.0
10.0,1.0,10.0,0.4000000000000001,1.0,0.8969987912996359,60.0
10.0,1.0,10.0,0.4100000000000001,1.0,0.8996517449317789,60.0
10.0,1.0,10.0,0.42000000000000004,1.0,0.9016069144511626,60.0
10.0,1.0,10.0,0.43000000000000005,1.0,0.9062581608271965,60.0
10.0,1.0,10.0,0.44000000000000006,1.0,0.9066839753200752,60.0
10.0,1.0,10.0,0.45000000000000007,1.0,0.911169138185153,60.0
10.0,1.0,10.0,0.4600000000000001,1.0,0.9113435381941777,60.0
10.0,1.0,10.0,0.4700000000000001,1.0,0.9144870852962954,60.0
10.0,1.0,10.0,0.4800000000000001,1.0,0.9169203595097392,60.0
10.0,1.0,10.0,0.49000000000000005,1.0,0.9182004875653142,60.0
10.0,1.0,10.0,0.5000000000000001,1.0,0.9189359107454071,60.0
